Sigma Ratio Sc_solvent Sc_all Rho Emol nbonds A11 A12 A13 A14 A15 A22 A23 A24 A25 A33 A34 A35 A44 A45 A55 B Gamma rD kB Fsrp Rsrp Press1 Press2 Comp1 Comp2 Comp3 Comp4 Comp5
1.67625 0.444344 1.98491e+09 1.98491e+09 8.72 0 0 -27.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.1 12.29 1.32 0.0 0.0 0.0 762.433 -0.218 1.0 0.0 0.0 0.0 0.0 
0.664742 0.336396 104.323 100.276 8.09 51568.082 1840 -10.8 -23.33 -20.41 -17.06 0.0 -86.14 -207.6 -30.15 0.0 -71.42 -27.14 0.0 -19.17 0.0 0.0 12.79 12.61 1.29 41.3 76.6 1.06 158.536 1.457 0.96 0.008 0.023 0.009 0.0 
3.43224 0.15955 1539.18 1539.18 9.54 0 0 -21.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.28 15.15 1.59 0.0 0.0 0.0 437.327 -0.696 1.0 0.0 0.0 0.0 0.0 
0.232059 0.334167 911.839 911.839 7.5 0 0 -18.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.89 14.78 1.01 0.0 0.0 0.0 829.842 2.194 1.0 0.0 0.0 0.0 0.0 
4.21236 0.126131 150.829 147.311 6.19 13733 424 -39.73 -22.25 -73.5 -36.95 0.0 -95.87 -133.26 -230.09 0.0 -48.02 -53.3 0.0 -51.97 0.0 0.0 44.64 13.34 1.04 50.1 86.1 1.01 115.542 -0.204 0.972 0.01 0.008 0.01 0.0 
2.2603 0.357217 6.30152e+08 6.29546e+08 8.39 20023.076 585 -34.22 -46.2 0.0 0.0 0.0 -33.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 69.17 12.5 1.49 51.2 68.2 1.08 1035.755 -0.372 0.991 0.009 0.0 0.0 0.0 
6.19046 0.263605 11568.6 11568.6 7.16 0 0 -55.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 79.3 13.46 1.55 0.0 0.0 0.0 575.953 -0.611 1.0 0.0 0.0 0.0 0.0 
4.12461 0.23887 1286.97 1265.59 6.62 25657.587 683 -42.79 -83.01 -48.35 -89.0 0.0 -100.69 -209.44 -125.86 0.0 -75.16 -115.75 0.0 -27.79 0.0 0.0 58.43 13.58 1.28 59.5 73.3 1.07 272.666 -0.322 0.97 0.016 0.006 0.008 0.0 
0.461507 0.334238 4705.16 4705.16 9.57 0 0 -14.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.9 14.84 1.42 0.0 0.0 0.0 946.991 3.828 1.0 0.0 0.0 0.0 0.0 
4.54671 0.281192 1265.42 1260.75 7.28 4549.767 216 -47.62 -11.43 0.0 0.0 0.0 -36.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.36 14.18 1.54 30.0 82.8 1.04 199.556 -0.749 0.996 0.004 0.0 0.0 0.0 
6.70183 0.138647 2928.82 2928.82 6.52 0 0 -56.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 15.75 1.24 0.0 0.0 0.0 330.702 -0.393 1.0 0.0 0.0 0.0 0.0 
3.53132 0.476945 343.938 343.938 7.52 0 0 -35.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.15 14.53 1.19 0.0 0.0 0.0 330.053 -0.283 1.0 0.0 0.0 0.0 0.0 
4.91847 0.43833 6.09399e+11 6.22715e+11 8.28 42987.219 1217 -67.02 -100.53 -79.75 -146.1 -154.15 -70.15 -77.17 -108.03 -164.85 -101.63 -150.41 -216.47 -100.43 -125.54 -41.29 74.49 13.82 1.68 52.3 32.5 1.06 781.762 -1.102 0.951 0.011 0.004 0.015 0.019 
3.79155 0.288409 7671.23 7584.81 6.15 12215.504 566 -48.75 -58.01 0.0 0.0 0.0 -103.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.19 13.77 1.54 31.1 84.0 1.06 225.604 -0.505 0.988 0.012 0.0 0.0 0.0 
8.38568 0.174824 130.294 127.864 6.94 16272.77 1126 -42.89 -93.07 -69.48 0.0 0.0 -35.44 -56.7 0.0 0.0 -83.41 0.0 0.0 0.0 0.0 0.0 23.99 13.06 1.28 19.6 97.4 1.09 24.511 -0.508 0.979 0.018 0.003 0.0 0.0 
28.0181 0.21172 59676.7 58249.7 7.16 57332.02 1549 -106.83 -132.47 -111.1 -175.2 -149.56 -60.86 -51.73 -59.64 -147.28 -10.87 -19.89 -15.54 -101.54 -215.26 -83.22 75.18 14.9 1.7 58.3 61.7 1.01 239.893 -1.771 0.962 0.004 0.005 0.015 0.014 
21.0135 0.223919 6.20051e+09 6.12848e+09 9.24 81501.431 2449 -109.1 -162.56 -113.46 0.0 0.0 -17.49 -34.46 0.0 0.0 -116.23 0.0 0.0 0.0 0.0 0.0 47.79 13.9 1.39 51.1 58.0 1.07 382.085 -1.496 0.965 0.018 0.017 0.0 0.0 
5.72947 0.240943 7100.41 6924.96 7.72 49259.225 1317 -46.37 -103.87 -65.38 -14.84 0.0 -84.18 -90.91 -68.19 0.0 -15.86 -34.26 0.0 -95.6 0.0 0.0 62.44 13.61 1.42 59.3 33.1 1.08 607.489 -0.52 0.963 0.015 0.001 0.021 0.0 
14.1 0.158079 3286.42 3128.16 6.8 35478.71 2877 -105.94 -73.1 -181.16 -157.85 -54.03 -42.59 -97.96 -29.39 -57.5 -98.26 -118.89 -148.37 -37.04 -72.6 -46.03 62.87 13.31 1.31 16.2 53.4 1.09 62.103 -0.685 0.943 0.023 0.024 0.001 0.009 
5.59123 0.275196 1774.05 1744.23 6.77 14423.565 1030 -45.7 -50.27 -83.63 0.0 0.0 -62.97 -8.82 0.0 0.0 -89.17 0.0 0.0 0.0 0.0 0.0 73.43 12.1 1.26 18.9 49.4 1.08 431.213 -0.279 0.98 0.008 0.012 0.0 0.0 
11.5582 0.276873 1.33028e+10 1.33028e+10 9.38 0 0 -60.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.58 15.6 1.65 0.0 0.0 0.0 924.583 -1.417 1.0 0.0 0.0 0.0 0.0 
21.4364 0.234284 1.60865e+09 1.60865e+09 7.98 0 0 -109.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.7 15.78 1.59 0.0 0.0 0.0 298.508 -1.622 1.0 0.0 0.0 0.0 0.0 
19.6602 0.111789 1.48984e+08 1.44082e+08 8.67 54287.461 1964 -81.37 -20.34 -88.69 -39.06 0.0 -108.89 -141.56 -81.67 0.0 -28.16 -54.07 0.0 -107.59 0.0 0.0 42.41 13.12 1.19 40.8 61.2 1.0 314.961 -0.794 0.966 0.004 0.014 0.016 0.0 
6.51263 0.27732 4108.59 3971.04 8.19 62558.646 2287 -49.22 -97.95 -98.44 -114.68 0.0 -114.29 -208.01 -100.58 0.0 -90.9 -205.43 0.0 -52.72 0.0 0.0 32.5 12.13 1.64 40.9 76.4 1.08 237.35 -1.027 0.964 0.019 0.009 0.008 0.0 
2.89535 0.166817 800.752 792.975 9.03 19376.518 655 -27.03 -11.62 -31.08 0.0 0.0 -34.09 -75.34 0.0 0.0 -90.74 0.0 0.0 0.0 0.0 0.0 29.15 12.46 1.21 45.2 26.3 1.03 550.871 -0.225 0.99 0.008 0.002 0.0 0.0 
10.6178 0.204263 1.21312e+09 1.1649e+09 8.7 28961.309 2720 -76.32 -122.11 -151.11 -56.48 0.0 -50.61 -88.06 -121.46 0.0 -52.61 -59.98 0.0 -119.8 0.0 0.0 30.13 13.75 1.15 13.0 32.7 1.03 42.952 -0.32 0.956 0.02 0.018 0.006 0.0 
16.3965 0.142583 3.14987e+10 3.13308e+10 8.94 19084.971 744 -78.97 -147.67 -50.54 -97.13 -112.93 -112.08 -146.82 -227.52 -155.79 -118.16 -124.07 -259.95 -28.44 -7.39 -22.7 52.99 14.09 1.08 36.3 79.0 1.0 676.022 -0.627 0.966 0.002 0.017 0.004 0.011 
7.16471 0.115334 9.35111e+11 9.48964e+11 8.98 32810.808 3048 -52.81 -52.81 -74.99 -125.69 0.0 -31.06 -64.92 -27.95 0.0 -82.48 -169.91 0.0 -99.9 0.0 0.0 65.41 14.52 1.17 12.0 65.4 1.07 1190.306 -0.335 0.954 0.011 0.015 0.02 0.0 
0.09531 0.336665 5.11291e+11 5.11291e+11 9.29 0 0 -24.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.38 13.77 1.18 0.0 0.0 0.0 1777.972 0.755 1.0 0.0 0.0 0.0 0.0 
13.6837 0.141017 5449.82 5382.44 7.28 25349.566 733 -69.09 -143.71 -110.54 -40.07 0.0 -111.85 -123.04 -164.42 0.0 -73.76 -179.97 0.0 -117.53 0.0 0.0 73.68 12.22 1.37 53.5 77.2 1.07 475.614 -0.562 0.987 0.002 0.006 0.005 0.0 
25.9236 0.176403 2.16992e+11 2.16878e+11 7.91 1052.1265 61 -108.63 -249.85 0.0 0.0 0.0 -68.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.24 12.11 1.52 21.1 52.8 1.02 137.457 -1.341 0.999 0.001 0.0 0.0 0.0 
1.42668 -0.131402 1895 1895 6.9 0 0 -36.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.33 12.7 1.57 0.0 0.0 0.0 381.032 -0.43 1.0 0.0 0.0 0.0 0.0 
17.4794 0.119041 4.68932e+10 4.67938e+10 9.31 4620.6548 359 -81.62 -42.44 0.0 0.0 0.0 -88.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.66 12.29 1.22 13.5 95.9 1.06 1069.803 -0.707 0.995 0.005 0.0 0.0 0.0 
5.24598 0.258057 1901.1 1901.1 9.56 0 0 -35.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.72 13.21 1.49 0.0 0.0 0.0 449.422 -0.784 1.0 0.0 0.0 0.0 0.0 
19.1994 0.158364 1588.14 1524.3 7.23 44784.738 2575 -92.8 -206.94 -181.89 -71.46 0.0 -48.2 -68.44 -10.6 0.0 -54.96 -17.04 0.0 -75.24 0.0 0.0 46.88 12.7 1.26 24.3 89.0 1.03 22.252 -0.811 0.954 0.014 0.01 0.022 0.0 
13.0959 0.002993 2.1315e+11 2.1315e+11 9.07 0 0 -73.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.87 13.87 1.03 0.0 0.0 0.0 1201.351 -0.473 1.0 0.0 0.0 0.0 0.0 
14.4425 0.168116 1594.65 1594.65 7.94 0 0 -52.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.39 15.32 1.44 0.0 0.0 0.0 286.819 -0.789 1.0 0.0 0.0 0.0 0.0 
3.041 -0.0285176 173.403 172.719 6.54 4725.1655 208 -36.11 -15.53 -65.72 0.0 0.0 -11.18 -4.47 0.0 0.0 -19.8 0.0 0.0 0.0 0.0 0.0 43.73 13.81 1.13 33.4 52.7 1.0 181.671 -0.213 0.994 0.001 0.005 0.0 0.0 
6.55357 0.167312 3681.99 3662.48 9.12 9547.5534 424 -47.27 -43.02 0.0 0.0 0.0 -57.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.42 13.05 1.19 32.8 47.1 1.07 643.852 -0.434 0.994 0.006 0.0 0.0 0.0 
3.84122 0.111773 1016.04 1012.22 6.25 5560.4584 222 -41.93 -95.6 0.0 0.0 0.0 -114.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.08 13.04 1.19 37.2 73.6 1.08 231.667 -0.232 0.995 0.005 0.0 0.0 0.0 
10.7898 0.224734 23743.8 23677.8 7.34 1021.9696 52 -74.31 -96.6 -107.75 -86.2 0.0 -44.13 -6.62 -82.52 0.0 -56.96 -79.74 0.0 -35.78 0.0 0.0 74.25 13.0 1.64 27.9 77.0 1.0 469.655 -0.959 0.982 0.004 0.013 0.001 0.0 
4.66609 0.62221 259.645 249.993 6.52 25765.138 1442 -16.8 -40.49 -38.14 -25.2 -19.32 -89.92 -105.21 -110.6 -55.75 -113.22 -244.56 -172.09 -52.14 -115.75 -25.26 21.56 13.36 1.46 24.8 38.2 1.03 89.971 0.151 0.961 0.009 0.019 0.006 0.005 
3.59756 0.476794 1605.81 1594.78 8.09 7216.9428 424 -34.26 -11.31 0.0 0.0 0.0 -94.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.77 15.94 1.12 23.5 44.1 1.06 631.673 -0.234 0.993 0.007 0.0 0.0 0.0 
25.6234 0.182488 3482.64 3455.48 7.6 6014.5547 552 -99.55 -109.51 0.0 0.0 0.0 -80.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 48.22 12.45 1.47 14.1 74.4 1.02 69.135 -1.27 0.99 0.01 0.0 0.0 0.0 
2.77863 -0.312827 149.208 149.208 7.59 0 0 -27.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.1 13.76 1.22 0.0 0.0 0.0 274.351 -0.212 1.0 0.0 0.0 0.0 0.0 
22.1337 0.0790747 2739.56 2628.48 6.54 70542.339 2047 -64.61 -55.56 -131.8 -155.71 0.0 -114.97 -272.48 -202.35 0.0 -49.7 -54.17 0.0 -30.55 0.0 0.0 69.32 13.31 1.24 53.5 80.3 1.09 224.21 -0.711 0.953 0.006 0.017 0.024 0.0 
2.91506 0.304174 464.552 435.531 7.17 42044.797 1330 -31.77 -70.85 -56.23 -48.29 0.0 -86.77 -137.96 -82.43 0.0 -57.8 -137.56 0.0 -97.16 0.0 0.0 27.47 12.18 1.49 48.6 89.8 1.05 128.298 -0.492 0.931 0.02 0.025 0.024 0.0 
0.811291 0.28787 7.54403e+09 7.54403e+09 9.27 0 0 -36.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 74.17 14.59 1.02 0.0 0.0 0.0 1814.309 -0.164 1.0 0.0 0.0 0.0 0.0 
11.9167 0.0996627 556.508 556.508 8.14 0 0 -58.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.18 12.44 1.01 0.0 0.0 0.0 318.977 -0.405 1.0 0.0 0.0 0.0 0.0 
4.68995 0.158406 1.92012e+10 1.92438e+10 8.61 14487.217 393 -41.95 -62.51 -47.4 -81.38 0.0 -97.89 -34.26 -90.06 0.0 -50.76 -7.61 0.0 -86.66 0.0 0.0 68.25 14.02 1.24 55.8 83.0 1.08 1104.14 -0.323 0.991 0.003 0.005 0.001 0.0 
4.18038 0.182445 141.157 140.604 6.44 4407.8188 228 -34.46 -44.45 0.0 0.0 0.0 -22.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.27 15.3 1.27 27.6 32.2 1.06 44.898 -0.378 0.995 0.005 0.0 0.0 0.0 
2.49285 0.248686 3.97604e+09 3.92175e+09 8.25 13627.972 1284 -38.26 -45.53 -93.35 0.0 0.0 -26.21 -50.32 0.0 0.0 -110.86 0.0 0.0 0.0 0.0 0.0 66.94 12.55 1.65 12.4 92.4 1.07 873.492 -0.617 0.958 0.022 0.02 0.0 0.0 
4.36894 0.26853 34136.3 33794.6 9.84 29375.723 920 -38.53 -92.86 0.0 0.0 0.0 -56.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.76 12.02 1.39 49.3 56.2 1.04 1011.827 -0.513 0.988 0.012 0.0 0.0 0.0 
8.56769 0.158499 337.127 323.675 6.99 57006.133 2236 -44.88 -30.97 -83.93 0.0 0.0 -53.88 -104.53 0.0 0.0 -106.67 0.0 0.0 0.0 0.0 0.0 25.37 12.87 1.28 37.9 95.2 1.04 34.386 -0.509 0.959 0.019 0.022 0.0 0.0 
6.73823 0.13091 1.91977e+09 1.91382e+09 8.42 12488.061 448 -50.12 -61.65 0.0 0.0 0.0 -100.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.2 15.24 1.0 39.9 84.1 1.03 738.131 -0.294 0.993 0.007 0.0 0.0 0.0 
35.6479 0.129294 427.63 418.588 9.79 14926.033 528 -72.3 -18.08 -7.95 0.0 0.0 -105.21 -180.96 0.0 0.0 -114.03 0.0 0.0 0.0 0.0 0.0 21.65 15.02 1.03 42.3 79.8 1.0 78.54 -1.243 0.976 0.017 0.007 0.0 0.0 
11.3045 0.188901 3.64518e+09 3.73191e+09 8.99 69459.433 2215 -94.25 -183.79 0.0 0.0 0.0 -106.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.19 12.0 1.19 47.2 49.5 1.04 642.909 -0.644 0.968 0.032 0.0 0.0 0.0 
11.8734 0.178339 1347.57 1305.32 8.61 38238.366 2666 -57.79 -123.09 0.0 0.0 0.0 -98.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33.99 12.54 1.25 19.5 87.1 1.07 273.017 -0.644 0.96 0.04 0.0 0.0 0.0 
5.29119 -0.0245022 702.262 686.952 8.93 26442.221 1536 -37.0 -6.66 0.0 0.0 0.0 -25.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37.78 13.85 1.05 23.9 36.7 1.02 659.448 -0.272 0.978 0.022 0.0 0.0 0.0 
9.11818 0.203304 951.457 951.457 7.32 0 0 -44.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.61 15.38 1.34 0.0 0.0 0.0 293.729 -0.479 1.0 0.0 0.0 0.0 0.0 
40.6425 0.114711 7.72561e+11 7.82776e+11 9.97 29989.179 3464 -87.83 -212.55 -86.95 0.0 0.0 -118.05 -97.98 0.0 0.0 -48.1 0.0 0.0 0.0 0.0 0.0 39.03 13.71 1.14 10.1 80.6 1.06 527.728 -1.264 0.918 0.036 0.046 0.0 0.0 
39.4369 0.0672178 9.11452e+08 9.11452e+08 9.35 0 0 -109.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.36 13.46 1.14 0.0 0.0 0.0 1231.416 -1.142 1.0 0.0 0.0 0.0 0.0 
6.64714 0.0637159 262.38 250.541 6.06 85051.359 2309 -38.22 -21.4 -61.53 -83.32 0.0 -10.97 -2.3 -9.43 0.0 -50.13 -97.75 0.0 -118.91 0.0 0.0 27.44 14.7 1.3 58.4 47.5 1.02 13.21 -0.398 0.948 0.012 0.036 0.004 0.0 
24.7619 0.0775305 1.0399e+11 1.07871e+11 8.71 88532.091 2407 -100.17 -139.24 0.0 0.0 0.0 -68.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.97 14.65 1.03 56.1 29.8 1.01 534.017 -0.781 0.964 0.036 0.0 0.0 0.0 
14.7503 0.233711 2.64391e+08 2.60833e+08 9.57 100076.94 3569 -81.17 -202.11 -174.52 -69.81 0.0 -79.16 -164.65 -107.66 0.0 -91.04 -141.11 0.0 -17.61 0.0 0.0 62.48 14.49 1.53 42.3 72.7 1.02 1212.028 -1.236 0.919 0.024 0.009 0.048 0.0 
2.66701 0.33034 235.014 235.014 6.33 0 0 -36.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.38 14.78 1.05 0.0 0.0 0.0 197.485 -0.167 1.0 0.0 0.0 0.0 0.0 
0.712685 0.338629 121.88 113.648 6.98 19229.96 600 -17.0 -6.29 -10.2 -11.39 0.0 -45.2 -107.12 -33.45 0.0 -79.37 -47.62 0.0 -76.24 0.0 0.0 31.17 13.31 1.14 49.3 74.6 1.01 218.982 0.731 0.923 0.019 0.047 0.011 0.0 
0.0114755 -0.0513824 4412.75 4365.25 7.69 19164.713 650 -24.84 -29.81 0.0 0.0 0.0 -101.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.98 12.34 1.35 44.6 67.4 1.02 747.415 0.011 0.989 0.011 0.0 0.0 0.0 
8.74369 0.18805 1.28001e+08 1.27328e+08 9.61 6372.5488 713 -55.42 -111.39 0.0 0.0 0.0 -111.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.12 15.35 1.28 11.0 97.7 1.06 1410.244 -0.592 0.99 0.01 0.0 0.0 0.0 
21.7745 0.168625 1371.8 1278.44 7.69 116818.51 4256 -65.99 -49.49 -106.24 -130.66 0.0 -102.31 -192.34 -203.6 0.0 -74.28 -76.51 0.0 -63.56 0.0 0.0 28.95 13.05 1.4 40.8 72.9 1.06 1.712 -1.024 0.929 0.017 0.044 0.01 0.0 
14.4881 0.141033 2437.72 2437.72 8.78 0 0 -64.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37.1 13.29 1.13 0.0 0.0 0.0 362.665 -0.603 1.0 0.0 0.0 0.0 0.0 
5.6566 0.0171782 3.74781e+11 3.74781e+11 8.68 0 0 -55.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.99 15.17 1.57 0.0 0.0 0.0 1105.859 -0.87 1.0 0.0 0.0 0.0 0.0 
50.0168 0.0708514 9423 8924.16 6.23 54050.862 1813 -69.21 -53.29 -89.97 -143.96 0.0 -71.06 -17.76 -150.65 0.0 -88.89 -78.22 0.0 -91.42 0.0 0.0 78.58 13.57 1.47 45.6 49.1 1.09 195.622 -1.445 0.904 0.037 0.02 0.039 0.0 
0.0317107 0.334332 837.164 772.972 6.11 112573.96 3183 -17.21 -21.68 -2.93 -4.47 -14.63 -30.07 -46.01 -61.04 -16.54 -73.85 -180.19 -175.76 -84.82 -67.86 -108.82 59.32 13.46 1.15 55.4 60.4 1.09 258.362 1.209 0.913 0.011 0.023 0.005 0.048 
7.43304 0.150391 1174.22 1116.42 7.68 104729.79 3059 -48.16 -117.51 -29.38 -70.8 0.0 -75.37 -159.78 -17.34 0.0 -13.54 -6.5 0.0 -63.51 0.0 0.0 49.32 14.46 1.12 53.6 64.0 1.06 406.358 -0.339 0.944 0.004 0.018 0.034 0.0 
4.77472 0.255037 5.53626e+10 5.50641e+10 7.36 36686.464 1421 -117.36 -22.3 0.0 0.0 0.0 -36.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 79.79 14.91 1.52 38.5 71.5 1.05 195.983 -0.863 0.975 0.025 0.0 0.0 0.0 
6.78561 0.144567 9.35836e+09 9.35836e+09 8.11 0 0 -49.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.56 13.2 1.2 0.0 0.0 0.0 873.483 -0.326 1.0 0.0 0.0 0.0 0.0 
6.19626 0.287326 4.50062e+10 4.45377e+10 8.57 43173.007 1331 -63.52 -130.22 -88.29 -73.05 0.0 -60.44 -79.18 -12.69 0.0 -67.36 -143.48 0.0 -16.25 0.0 0.0 58.12 14.53 1.4 48.5 83.8 1.02 665.122 -0.767 0.897 0.037 0.046 0.02 0.0 
25.9332 0.123397 1241.26 1212.04 8.03 31023.736 1502 -84.63 -45.7 0.0 0.0 0.0 -77.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.95 14.39 1.18 29.8 27.8 1.05 74.337 -0.976 0.976 0.024 0.0 0.0 0.0 
5.55628 0.154356 513.861 484.971 6.62 117630.86 3313 -47.91 -36.41 -101.57 -101.57 0.0 -82.16 -100.24 -105.16 0.0 -40.52 -23.91 0.0 -13.74 0.0 0.0 60.89 14.22 1.05 55.8 43.9 1.08 253.567 -0.263 0.936 0.007 0.031 0.026 0.0 
11.5712 0.113974 774.668 774.668 6.89 0 0 -67.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.25 12.06 1.36 0.0 0.0 0.0 170.81 -0.61 1.0 0.0 0.0 0.0 0.0 
19.2777 0.186676 6.8417e+09 6.72417e+09 8.98 63240.22 1759 -73.95 -57.68 -28.84 -30.32 -168.61 -106.71 -245.43 -64.03 -77.9 -63.25 -55.03 -127.13 -79.12 -58.55 -82.0 32.09 13.66 1.26 56.5 89.6 1.02 166.678 -1.027 0.947 0.007 0.017 0.001 0.028 
17.9104 0.145387 5567.36 5505.42 9.41 17897.437 953 -69.02 -127.0 0.0 0.0 0.0 -119.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.7 15.41 1.12 26.6 85.6 1.02 425.412 -0.761 0.987 0.013 0.0 0.0 0.0 
0.484579 0.335323 67.5017 67.5017 6.86 0 0 -13.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 29.43 13.45 1.09 0.0 0.0 0.0 218.294 1.744 1.0 0.0 0.0 0.0 0.0 
18.2666 0.194641 4732.54 4593.93 9.81 63893.337 2795 -52.59 -19.46 -79.94 0.0 0.0 -50.02 -44.52 0.0 0.0 -42.55 0.0 0.0 0.0 0.0 0.0 23.82 12.53 1.44 33.5 89.2 1.1 326.381 -1.067 0.961 0.001 0.038 0.0 0.0 
30.759 0.112618 2.8653e+08 2.83871e+08 9.8 28533.597 1218 -111.23 -107.89 0.0 0.0 0.0 -50.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.66 14.14 1.14 34.2 26.5 1.02 1023.099 -1.085 0.984 0.016 0.0 0.0 0.0 
12.6066 0.227981 8025.02 8025.02 9.49 0 0 -53.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.36 14.77 1.47 0.0 0.0 0.0 505.014 -1.042 1.0 0.0 0.0 0.0 0.0 
10.7964 0.263205 3.12023e+08 3.09997e+08 9.51 66366.963 1907 -74.35 -167.29 0.0 0.0 0.0 -105.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.1 13.36 1.65 54.2 66.9 1.06 1232.892 -1.312 0.974 0.026 0.0 0.0 0.0 
12.2511 0.0955405 8.63776e+11 8.63776e+11 7.99 0 0 -70.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.26 12.81 1.07 0.0 0.0 0.0 564.787 -0.436 1.0 0.0 0.0 0.0 0.0 
12.8979 0.20216 133.711 132.502 8.87 9257.258 254 -40.39 -58.16 -44.03 -73.11 0.0 -40.58 -66.15 -17.04 0.0 -96.89 -220.91 0.0 -73.55 0.0 0.0 14.1 15.98 1.13 57.6 26.7 1.06 34.232 -0.742 0.984 0.006 0.006 0.004 0.0 
1.87171 0.266657 5385.7 4981.86 6.27 97565.915 3966 -40.47 -43.3 -96.32 -90.65 -4.86 -37.05 -88.18 -91.88 -47.42 -84.47 -115.72 -141.06 -100.53 -58.31 -119.5 62.25 13.04 1.53 36.0 51.4 1.07 223.645 -0.419 0.919 0.015 0.016 0.023 0.027 
